timestamp,load_mw
2026-07-08T08:00:00,7509.2
2026-07-08T09:00:00,7767.9
2026-07-08T10:00:00,7824.4
2026-07-08T11:00:00,7789.2
2026-07-08T12:00:00,7935.6
2026-07-08T13:00:00,7643.5
2026-07-08T14:00:00,7426.5
2026-07-08T15:00:00,7036.1
2026-07-08T16:00:00,6965.4
2026-07-08T17:00:00,7563.5
2026-07-08T18:00:00,7928.5
2026-07-08T19:00:00,7827.1
2026-07-08T20:00:00,7799.8
2026-07-08T21:00:00,7428.2
2026-07-08T22:00:00,7160.0
2026-07-08T23:00:00,6603.5
2026-07-09T00:00:00,5851.1
2026-07-09T01:00:00,5893.2
2026-07-09T02:00:00,5795.4
2026-07-09T03:00:00,6072.4
2026-07-09T04:00:00,6138.3
2026-07-09T05:00:00,6533.1
2026-07-09T06:00:00,6698.7
2026-07-09T07:00:00,7120.4
2026-07-09T08:00:00,7286.0
2026-07-09T09:00:00,7572.2
2026-07-09T10:00:00,7849.9
2026-07-09T11:00:00,8041.3
2026-07-09T12:00:00,7820.7
2026-07-09T13:00:00,7527.2
2026-07-09T14:00:00,7362.8
2026-07-09T15:00:00,6977.8
2026-07-09T16:00:00,7039.8
2026-07-09T17:00:00,7465.4
2026-07-09T18:00:00,7759.1
2026-07-09T19:00:00,7838.2
2026-07-09T20:00:00,7679.1
2026-07-09T21:00:00,7511.6
2026-07-09T22:00:00,7045.8
2026-07-09T23:00:00,6513.5
2026-07-10T00:00:00,5815.5
2026-07-10T01:00:00,5642.4
2026-07-10T02:00:00,5930.9
2026-07-10T03:00:00,6041.6
2026-07-10T04:00:00,6251.2
2026-07-10T05:00:00,6361.7
2026-07-10T06:00:00,6737.5
2026-07-10T07:00:00,7111.3
2026-07-10T08:00:00,7485.1
2026-07-10T09:00:00,7619.8
2026-07-10T10:00:00,7672.9
2026-07-10T11:00:00,7880.0
2026-07-10T12:00:00,7838.8
2026-07-10T13:00:00,7732.1
2026-07-10T14:00:00,7453.1
2026-07-10T15:00:00,6997.1
2026-07-10T16:00:00,7022.8
2026-07-10T17:00:00,7428.7
2026-07-10T18:00:00,7827.4
2026-07-10T19:00:00,7852.3
2026-07-10T20:00:00,7807.1
2026-07-10T21:00:00,7337.9
2026-07-10T22:00:00,7005.9
2026-07-10T23:00:00,6726.6
2026-07-11T00:00:00,5618.5
2026-07-11T01:00:00,5768.7
2026-07-11T02:00:00,5829.9
2026-07-11T03:00:00,6006.4
2026-07-11T04:00:00,6174.9
2026-07-11T05:00:00,6402.3
2026-07-11T06:00:00,6535.4
2026-07-11T07:00:00,6825.6
2026-07-11T08:00:00,7254.5
2026-07-11T09:00:00,7532.2
2026-07-11T10:00:00,7746.4
2026-07-11T11:00:00,7559.4
2026-07-11T12:00:00,7505.2
2026-07-11T13:00:00,7493.7
2026-07-11T14:00:00,7315.2
2026-07-11T15:00:00,7029.8
2026-07-11T16:00:00,6954.6
2026-07-11T17:00:00,7264.6
2026-07-11T18:00:00,7465.8
2026-07-11T19:00:00,7738.8
2026-07-11T20:00:00,7698.1
2026-07-11T21:00:00,7267.5
2026-07-11T22:00:00,6938.8
2026-07-11T23:00:00,6595.3
2026-07-12T00:00:00,5526.4
2026-07-12T01:00:00,5795.3
2026-07-12T02:00:00,5718.2
2026-07-12T03:00:00,5858.2
2026-07-12T04:00:00,5957.1
2026-07-12T05:00:00,6297.3
2026-07-12T06:00:00,6583.6
2026-07-12T07:00:00,6959.6
2026-07-12T08:00:00,7080.1
2026-07-12T09:00:00,7317.2
2026-07-12T10:00:00,7734.5
2026-07-12T11:00:00,7722.8
2026-07-12T12:00:00,7545.4
2026-07-12T13:00:00,7567.4
2026-07-12T14:00:00,7072.0
2026-07-12T15:00:00,6860.2
2026-07-12T16:00:00,6798.1
2026-07-12T17:00:00,7200.8
2026-07-12T18:00:00,7427.8
2026-07-12T19:00:00,7778.3
2026-07-12T20:00:00,7695.4
2026-07-12T21:00:00,7327.4
2026-07-12T22:00:00,6769.3
2026-07-12T23:00:00,6449.6
2026-07-13T00:00:00,5673.0
2026-07-13T01:00:00,5791.5
2026-07-13T02:00:00,5884.3
2026-07-13T03:00:00,5941.1
2026-07-13T04:00:00,6064.7
2026-07-13T05:00:00,6478.7
2026-07-13T06:00:00,6574.2
2026-07-13T07:00:00,6952.9
2026-07-13T08:00:00,7304.7
2026-07-13T09:00:00,7508.2
2026-07-13T10:00:00,7797.1
2026-07-13T11:00:00,7864.8
2026-07-13T12:00:00,7923.3
2026-07-13T13:00:00,7525.6
2026-07-13T14:00:00,7453.1
2026-07-13T15:00:00,7035.0
2026-07-13T16:00:00,6919.9
2026-07-13T17:00:00,7429.2
2026-07-13T18:00:00,7780.7
2026-07-13T19:00:00,7915.7
2026-07-13T20:00:00,7589.6
2026-07-13T21:00:00,7441.4
2026-07-13T22:00:00,6986.5
2026-07-13T23:00:00,6684.2
2026-07-14T00:00:00,5650.7
2026-07-14T01:00:00,5850.3
2026-07-14T02:00:00,5869.8
2026-07-14T03:00:00,5914.1
2026-07-14T04:00:00,6174.6
2026-07-14T05:00:00,6404.5
2026-07-14T06:00:00,6709.8
2026-07-14T07:00:00,7044.6
2026-07-14T08:00:00,7347.1
2026-07-14T09:00:00,7677.2
2026-07-14T10:00:00,7801.9
2026-07-14T11:00:00,7951.0
2026-07-14T12:00:00,7807.3
2026-07-14T13:00:00,7518.3
2026-07-14T14:00:00,7281.6
2026-07-14T15:00:00,7002.2
2026-07-14T16:00:00,7048.0
2026-07-14T17:00:00,7275.7
2026-07-14T18:00:00,7651.6
2026-07-14T19:00:00,7904.2
2026-07-14T20:00:00,7615.7
2026-07-14T21:00:00,7288.3
2026-07-14T22:00:00,6990.2
2026-07-14T23:00:00,6696.8
2026-07-15T00:00:00,5719.6
2026-07-15T01:00:00,5880.0
2026-07-15T02:00:00,5931.9
2026-07-15T03:00:00,5880.1
2026-07-15T04:00:00,6225.0
2026-07-15T05:00:00,6355.8
2026-07-15T06:00:00,6740.4
2026-07-15T07:00:00,7043.1
2026-07-15T08:00:00,7240.6
2026-07-15T09:00:00,7448.8
2026-07-15T10:00:00,7890.2
2026-07-15T11:00:00,7709.9
2026-07-15T12:00:00,7891.3
2026-07-15T13:00:00,7672.3
2026-07-15T14:00:00,7356.2
2026-07-15T15:00:00,7113.1
2026-07-15T16:00:00,7109.3
2026-07-15T17:00:00,7479.3
2026-07-15T18:00:00,7660.9
2026-07-15T19:00:00,7904.9
2026-07-15T20:00:00,7555.3
2026-07-15T21:00:00,7398.9
2026-07-15T22:00:00,6955.6
2026-07-15T23:00:00,6599.6
2026-07-16T00:00:00,5757.5
2026-07-16T01:00:00,5776.6
2026-07-16T02:00:00,5924.5
2026-07-16T03:00:00,6079.7
2026-07-16T04:00:00,6004.0
2026-07-16T05:00:00,6274.5
2026-07-16T06:00:00,6498.0
2026-07-16T07:00:00,7075.2
2026-07-16T08:00:00,7297.0
2026-07-16T09:00:00,7677.5
2026-07-16T10:00:00,7655.6
2026-07-16T11:00:00,7674.3
2026-07-16T12:00:00,7836.4
2026-07-16T13:00:00,7675.7
2026-07-16T14:00:00,7219.3
2026-07-16T15:00:00,6932.5
2026-07-16T16:00:00,6851.9
2026-07-16T17:00:00,7511.1
2026-07-16T18:00:00,7630.5
2026-07-16T19:00:00,7803.1
2026-07-16T20:00:00,7568.4
2026-07-16T21:00:00,7493.4
2026-07-16T22:00:00,6850.7
2026-07-16T23:00:00,6526.2
2026-07-17T00:00:00,5752.5
2026-07-17T01:00:00,5819.5
2026-07-17T02:00:00,5956.6
2026-07-17T03:00:00,5918.0
2026-07-17T04:00:00,6188.1
2026-07-17T05:00:00,6243.8
2026-07-17T06:00:00,6607.0
2026-07-17T07:00:00,6830.5
2026-07-17T08:00:00,7265.1
2026-07-17T09:00:00,7513.9
2026-07-17T10:00:00,7862.6
2026-07-17T11:00:00,7652.8
2026-07-17T12:00:00,7688.3
2026-07-17T13:00:00,7524.5
2026-07-17T14:00:00,7403.4
2026-07-17T15:00:00,7057.4
2026-07-17T16:00:00,6830.6
2026-07-17T17:00:00,7422.2
2026-07-17T18:00:00,7690.7
2026-07-17T19:00:00,7936.4
2026-07-17T20:00:00,7634.9
2026-07-17T21:00:00,7335.9
2026-07-17T22:00:00,6857.7
2026-07-17T23:00:00,6419.2
2026-07-18T00:00:00,5741.4
2026-07-18T01:00:00,5666.2
2026-07-18T02:00:00,5800.8
2026-07-18T03:00:00,5907.5
2026-07-18T04:00:00,6058.1
2026-07-18T05:00:00,6104.9
2026-07-18T06:00:00,6604.3
2026-07-18T07:00:00,6742.6
2026-07-18T08:00:00,7007.8
2026-07-18T09:00:00,7398.0
2026-07-18T10:00:00,7424.9
2026-07-18T11:00:00,7696.2
2026-07-18T12:00:00,7466.5
2026-07-18T13:00:00,7293.4
2026-07-18T14:00:00,7230.9
2026-07-18T15:00:00,6768.1
2026-07-18T16:00:00,6713.8
2026-07-18T17:00:00,7333.1
2026-07-18T18:00:00,7358.0
2026-07-18T19:00:00,7724.2
2026-07-18T20:00:00,7400.6
2026-07-18T21:00:00,7102.0
2026-07-18T22:00:00,6744.7
2026-07-18T23:00:00,6326.0
2026-07-19T00:00:00,5681.0
2026-07-19T01:00:00,5533.1
2026-07-19T02:00:00,5601.7
2026-07-19T03:00:00,5946.8
2026-07-19T04:00:00,5944.6
2026-07-19T05:00:00,6189.1
2026-07-19T06:00:00,6413.0
2026-07-19T07:00:00,6676.5
2026-07-19T08:00:00,7182.7
2026-07-19T09:00:00,7375.6
2026-07-19T10:00:00,7616.5
2026-07-19T11:00:00,7597.8
2026-07-19T12:00:00,7626.2
2026-07-19T13:00:00,7371.7
2026-07-19T14:00:00,6992.9
2026-07-19T15:00:00,6812.0
2026-07-19T16:00:00,6944.4
2026-07-19T17:00:00,7065.8
2026-07-19T18:00:00,7580.8
2026-07-19T19:00:00,7715.0
2026-07-19T20:00:00,7502.3
2026-07-19T21:00:00,7190.2
2026-07-19T22:00:00,6950.0
2026-07-19T23:00:00,6284.7
2026-07-20T00:00:00,5681.5
2026-07-20T01:00:00,5703.1
2026-07-20T02:00:00,5863.8
2026-07-20T03:00:00,5923.1
2026-07-20T04:00:00,6220.2
2026-07-20T05:00:00,6198.7
2026-07-20T06:00:00,6482.8
2026-07-20T07:00:00,6955.8
2026-07-20T08:00:00,7106.8
2026-07-20T09:00:00,7439.8
2026-07-20T10:00:00,7730.8
2026-07-20T11:00:00,7770.5
2026-07-20T12:00:00,7638.4
2026-07-20T13:00:00,7655.7
2026-07-20T14:00:00,7246.3
2026-07-20T15:00:00,6909.4
2026-07-20T16:00:00,6954.9
2026-07-20T17:00:00,7214.0
2026-07-20T18:00:00,7702.2
2026-07-20T19:00:00,7861.8
2026-07-20T20:00:00,7686.9
2026-07-20T21:00:00,7415.0
2026-07-20T22:00:00,6989.5
2026-07-20T23:00:00,6424.2
2026-07-21T00:00:00,5668.8
2026-07-21T01:00:00,5646.5
2026-07-21T02:00:00,5754.7
2026-07-21T03:00:00,5906.7
2026-07-21T04:00:00,6066.1
2026-07-21T05:00:00,6198.3
2026-07-21T06:00:00,6578.6
2026-07-21T07:00:00,6963.6
2026-07-21T08:00:00,7189.1
2026-07-21T09:00:00,7391.7
2026-07-21T10:00:00,7805.7
2026-07-21T11:00:00,7613.8
2026-07-21T12:00:00,7778.3
2026-07-21T13:00:00,7373.9
2026-07-21T14:00:00,7105.7
2026-07-21T15:00:00,6985.7
2026-07-21T16:00:00,7007.6
2026-07-21T17:00:00,7340.5
2026-07-21T18:00:00,7655.7
2026-07-21T19:00:00,7762.1
2026-07-21T20:00:00,7578.6
2026-07-21T21:00:00,7210.2
2026-07-21T22:00:00,6870.2
2026-07-21T23:00:00,6551.7
2026-07-22T00:00:00,5753.9
2026-07-22T01:00:00,5833.7
2026-07-22T02:00:00,5864.4
2026-07-22T03:00:00,6055.7
2026-07-22T04:00:00,6115.3
2026-07-22T05:00:00,6268.3
2026-07-22T06:00:00,6616.0
2026-07-22T07:00:00,6818.7
2026-07-22T08:00:00,7263.4
2026-07-22T09:00:00,7401.8
2026-07-22T10:00:00,7549.2
2026-07-22T11:00:00,7834.9
2026-07-22T12:00:00,7627.0
2026-07-22T13:00:00,7563.3
2026-07-22T14:00:00,7238.6
2026-07-22T15:00:00,6997.1
2026-07-22T16:00:00,7008.4
2026-07-22T17:00:00,7455.2
2026-07-22T18:00:00,7713.4
2026-07-22T19:00:00,7765.4
2026-07-22T20:00:00,7660.6
2026-07-22T21:00:00,7170.7
2026-07-22T22:00:00,7033.6
2026-07-22T23:00:00,6593.3
2026-07-23T00:00:00,5604.6
2026-07-23T01:00:00,5622.7
2026-07-23T02:00:00,5853.9
2026-07-23T03:00:00,5852.5
2026-07-23T04:00:00,6031.1
2026-07-23T05:00:00,6157.8
2026-07-23T06:00:00,6695.6
2026-07-23T07:00:00,6915.6
2026-07-23T08:00:00,7176.3
2026-07-23T09:00:00,7365.7
2026-07-23T10:00:00,7694.6
2026-07-23T11:00:00,7578.2
2026-07-23T12:00:00,7728.5
2026-07-23T13:00:00,7387.7
2026-07-23T14:00:00,7182.0
2026-07-23T15:00:00,6848.0
2026-07-23T16:00:00,6856.7
2026-07-23T17:00:00,7368.6
2026-07-23T18:00:00,7689.0
2026-07-23T19:00:00,7739.3
2026-07-23T20:00:00,7481.4
2026-07-23T21:00:00,7167.9
2026-07-23T22:00:00,6792.9
2026-07-23T23:00:00,6522.2
2026-07-24T00:00:00,5722.0
2026-07-24T01:00:00,5645.5
2026-07-24T02:00:00,5836.7
2026-07-24T03:00:00,5900.1
2026-07-24T04:00:00,6055.7
2026-07-24T05:00:00,6231.0
2026-07-24T06:00:00,6653.1
2026-07-24T07:00:00,6770.7
2026-07-24T08:00:00,7174.6
2026-07-24T09:00:00,7396.7
2026-07-24T10:00:00,7696.1
2026-07-24T11:00:00,7702.7
2026-07-24T12:00:00,7692.7
2026-07-24T13:00:00,7325.4
2026-07-24T14:00:00,7164.2
2026-07-24T15:00:00,6916.3
2026-07-24T16:00:00,6738.9
2026-07-24T17:00:00,7231.8
2026-07-24T18:00:00,7507.4
2026-07-24T19:00:00,7597.8
2026-07-24T20:00:00,7520.7
2026-07-24T21:00:00,7239.8
2026-07-24T22:00:00,6738.9
2026-07-24T23:00:00,6553.3
2026-07-25T00:00:00,5509.8
2026-07-25T01:00:00,5612.8
2026-07-25T02:00:00,5780.1
2026-07-25T03:00:00,5829.1
2026-07-25T04:00:00,6088.7
2026-07-25T05:00:00,6294.4
2026-07-25T06:00:00,6336.8
2026-07-25T07:00:00,6867.0
2026-07-25T08:00:00,6913.7
2026-07-25T09:00:00,7158.5
2026-07-25T10:00:00,7600.3
2026-07-25T11:00:00,7643.2
2026-07-25T12:00:00,7496.7
2026-07-25T13:00:00,7324.9
2026-07-25T14:00:00,7113.9
2026-07-25T15:00:00,6733.8
2026-07-25T16:00:00,6643.1
2026-07-25T17:00:00,6997.8
2026-07-25T18:00:00,7375.5
2026-07-25T19:00:00,7625.0
2026-07-25T20:00:00,7463.5
2026-07-25T21:00:00,7241.2
2026-07-25T22:00:00,6884.4
2026-07-25T23:00:00,6249.5
2026-07-26T00:00:00,5706.1
2026-07-26T01:00:00,5567.3
2026-07-26T02:00:00,5741.0
2026-07-26T03:00:00,5831.1
2026-07-26T04:00:00,5951.7
2026-07-26T05:00:00,6139.0
2026-07-26T06:00:00,6409.5
2026-07-26T07:00:00,6699.7
2026-07-26T08:00:00,6941.6
2026-07-26T09:00:00,7295.2
2026-07-26T10:00:00,7346.7
2026-07-26T11:00:00,7525.9
2026-07-26T12:00:00,7584.2
2026-07-26T13:00:00,7246.8
2026-07-26T14:00:00,7109.4
2026-07-26T15:00:00,6845.5
2026-07-26T16:00:00,6844.3
2026-07-26T17:00:00,7052.3
2026-07-26T18:00:00,7310.6
2026-07-26T19:00:00,7432.1
2026-07-26T20:00:00,7447.4
2026-07-26T21:00:00,7209.4
2026-07-26T22:00:00,6796.4
2026-07-26T23:00:00,6268.9
2026-07-27T00:00:00,5738.2
2026-07-27T01:00:00,5698.1
2026-07-27T02:00:00,5849.6
2026-07-27T03:00:00,5966.2
2026-07-27T04:00:00,6039.6
2026-07-27T05:00:00,6405.5
2026-07-27T06:00:00,6572.0
2026-07-27T07:00:00,6899.6
2026-07-27T08:00:00,7201.9
2026-07-27T09:00:00,7536.9
2026-07-27T10:00:00,7644.4
2026-07-27T11:00:00,7565.0
2026-07-27T12:00:00,7476.8
2026-07-27T13:00:00,7410.2
2026-07-27T14:00:00,7105.4
2026-07-27T15:00:00,6791.4
2026-07-27T16:00:00,6725.9
2026-07-27T17:00:00,7261.3
2026-07-27T18:00:00,7501.5
2026-07-27T19:00:00,7655.2
2026-07-27T20:00:00,7425.4
2026-07-27T21:00:00,7358.6
2026-07-27T22:00:00,6732.0
2026-07-27T23:00:00,6565.7
2026-07-28T00:00:00,5758.4
2026-07-28T01:00:00,5729.7
2026-07-28T02:00:00,5770.5
2026-07-28T03:00:00,5871.6
2026-07-28T04:00:00,6065.2
2026-07-28T05:00:00,6358.9
2026-07-28T06:00:00,6663.4
2026-07-28T07:00:00,6834.7
2026-07-28T08:00:00,7247.1
2026-07-28T09:00:00,7461.7
2026-07-28T10:00:00,7540.6
2026-07-28T11:00:00,7650.0
2026-07-28T12:00:00,7489.5
2026-07-28T13:00:00,7284.7
2026-07-28T14:00:00,7035.2
2026-07-28T15:00:00,6969.6
2026-07-28T16:00:00,6802.9
2026-07-28T17:00:00,7312.7
2026-07-28T18:00:00,7547.8
2026-07-28T19:00:00,7559.1
2026-07-28T20:00:00,7470.8
2026-07-28T21:00:00,7229.7
2026-07-28T22:00:00,6831.7
2026-07-28T23:00:00,6455.6
2026-07-29T00:00:00,5545.0
2026-07-29T01:00:00,5652.4
2026-07-29T02:00:00,5698.3
2026-07-29T03:00:00,5850.0
2026-07-29T04:00:00,5994.4
2026-07-29T05:00:00,6293.8
2026-07-29T06:00:00,6623.4
2026-07-29T07:00:00,6884.8
2026-07-29T08:00:00,7013.6
2026-07-29T09:00:00,7283.1
2026-07-29T10:00:00,7635.6
2026-07-29T11:00:00,7580.2
2026-07-29T12:00:00,7649.2
2026-07-29T13:00:00,7451.8
2026-07-29T14:00:00,7265.7
2026-07-29T15:00:00,6952.6
2026-07-29T16:00:00,6790.7
2026-07-29T17:00:00,7262.5
2026-07-29T18:00:00,7427.0
2026-07-29T19:00:00,7599.9
2026-07-29T20:00:00,7674.8
2026-07-29T21:00:00,7297.2
2026-07-29T22:00:00,6808.2
2026-07-29T23:00:00,6469.7
2026-07-30T00:00:00,5774.2
2026-07-30T01:00:00,5628.8
2026-07-30T02:00:00,5721.4
2026-07-30T03:00:00,5959.5
2026-07-30T04:00:00,6130.8
2026-07-30T05:00:00,6308.5
2026-07-30T06:00:00,6627.4
2026-07-30T07:00:00,6903.1
2026-07-30T08:00:00,7189.1
2026-07-30T09:00:00,7401.3
2026-07-30T10:00:00,7613.8
2026-07-30T11:00:00,7609.7
2026-07-30T12:00:00,7528.6
2026-07-30T13:00:00,7352.2
2026-07-30T14:00:00,7037.5
2026-07-30T15:00:00,6745.7
2026-07-30T16:00:00,6965.8
2026-07-30T17:00:00,7222.8
2026-07-30T18:00:00,7440.6
2026-07-30T19:00:00,7523.9
2026-07-30T20:00:00,7395.8
2026-07-30T21:00:00,7330.3
2026-07-30T22:00:00,6711.8
2026-07-30T23:00:00,6514.8
2026-07-31T00:00:00,5738.9
2026-07-31T01:00:00,5796.3
2026-07-31T02:00:00,5614.8
2026-07-31T03:00:00,5817.6
2026-07-31T04:00:00,6110.6
2026-07-31T05:00:00,6139.9
2026-07-31T06:00:00,6483.7
2026-07-31T07:00:00,6721.0
2026-07-31T08:00:00,7222.5
2026-07-31T09:00:00,7463.3
2026-07-31T10:00:00,7650.6
2026-07-31T11:00:00,7520.0
2026-07-31T12:00:00,7539.2
2026-07-31T13:00:00,7355.3
2026-07-31T14:00:00,7176.0
2026-07-31T15:00:00,6743.6
2026-07-31T16:00:00,6805.6
2026-07-31T17:00:00,7151.7
2026-07-31T18:00:00,7585.3
2026-07-31T19:00:00,7605.0
2026-07-31T20:00:00,7520.9
2026-07-31T21:00:00,7159.0
2026-07-31T22:00:00,6914.9
2026-07-31T23:00:00,6416.6
2026-08-01T00:00:00,5677.7
2026-08-01T01:00:00,5578.1
2026-08-01T02:00:00,5820.2
2026-08-01T03:00:00,5938.5
2026-08-01T04:00:00,5937.0
2026-08-01T05:00:00,6091.0
2026-08-01T06:00:00,6376.6
2026-08-01T07:00:00,6705.7
2026-08-01T08:00:00,7122.0
2026-08-01T09:00:00,7322.2
2026-08-01T10:00:00,7483.9
2026-08-01T11:00:00,7344.1
2026-08-01T12:00:00,7318.6
2026-08-01T13:00:00,7269.4
2026-08-01T14:00:00,7094.3
2026-08-01T15:00:00,6713.8
2026-08-01T16:00:00,6578.2
2026-08-01T17:00:00,7173.9
2026-08-01T18:00:00,7454.2
2026-08-01T19:00:00,7388.1
2026-08-01T20:00:00,7427.8
2026-08-01T21:00:00,7002.0
2026-08-01T22:00:00,6819.0
2026-08-01T23:00:00,6216.6
2026-08-02T00:00:00,5554.1
2026-08-02T01:00:00,5747.2
2026-08-02T02:00:00,5598.0
2026-08-02T03:00:00,5773.4
2026-08-02T04:00:00,5897.6
2026-08-02T05:00:00,6007.9
2026-08-02T06:00:00,6270.5
2026-08-02T07:00:00,6689.3
2026-08-02T08:00:00,6893.0
2026-08-02T09:00:00,7364.6
2026-08-02T10:00:00,7344.5
2026-08-02T11:00:00,7299.3
2026-08-02T12:00:00,7511.3
2026-08-02T13:00:00,7318.0
2026-08-02T14:00:00,7017.2
2026-08-02T15:00:00,6776.2
2026-08-02T16:00:00,6580.0
2026-08-02T17:00:00,6996.0
2026-08-02T18:00:00,7436.5
2026-08-02T19:00:00,7499.7
2026-08-02T20:00:00,7229.2
2026-08-02T21:00:00,7121.6
2026-08-02T22:00:00,6673.3
2026-08-02T23:00:00,6166.8
2026-08-03T00:00:00,5498.6
2026-08-03T01:00:00,5594.0
2026-08-03T02:00:00,5839.1
2026-08-03T03:00:00,5865.0
2026-08-03T04:00:00,6080.8
2026-08-03T05:00:00,6238.2
2026-08-03T06:00:00,6380.1
2026-08-03T07:00:00,6731.2
2026-08-03T08:00:00,7032.3
2026-08-03T09:00:00,7212.2
2026-08-03T10:00:00,7497.6
2026-08-03T11:00:00,7671.5
2026-08-03T12:00:00,7508.8
2026-08-03T13:00:00,7231.1
2026-08-03T14:00:00,7213.5
2026-08-03T15:00:00,6823.8
2026-08-03T16:00:00,6649.7
2026-08-03T17:00:00,7188.6
2026-08-03T18:00:00,7397.6
2026-08-03T19:00:00,7476.4
2026-08-03T20:00:00,7453.8
2026-08-03T21:00:00,7218.4
2026-08-03T22:00:00,6716.9
2026-08-03T23:00:00,6378.1
2026-08-04T00:00:00,5669.7
2026-08-04T01:00:00,5538.2
2026-08-04T02:00:00,5876.1
2026-08-04T03:00:00,5715.3
2026-08-04T04:00:00,6014.4
2026-08-04T05:00:00,6225.1
2026-08-04T06:00:00,6635.3
2026-08-04T07:00:00,6801.8
2026-08-04T08:00:00,7048.8
2026-08-04T09:00:00,7327.5
2026-08-04T10:00:00,7550.3
2026-08-04T11:00:00,7715.3
2026-08-04T12:00:00,7435.7
2026-08-04T13:00:00,7191.3
2026-08-04T14:00:00,7168.2
2026-08-04T15:00:00,6739.0
2026-08-04T16:00:00,6855.5
2026-08-04T17:00:00,7211.7
2026-08-04T18:00:00,7544.6
2026-08-04T19:00:00,7641.6
2026-08-04T20:00:00,7412.9
2026-08-04T21:00:00,7036.5
2026-08-04T22:00:00,6799.4
2026-08-04T23:00:00,6489.5
2026-08-05T00:00:00,5518.4
2026-08-05T01:00:00,5741.6
2026-08-05T02:00:00,5718.1
2026-08-05T03:00:00,5898.2
2026-08-05T04:00:00,6040.0
2026-08-05T05:00:00,6309.4
2026-08-05T06:00:00,6349.7
2026-08-05T07:00:00,6859.3
2026-08-05T08:00:00,7058.6
2026-08-05T09:00:00,7263.1
2026-08-05T10:00:00,7360.6
2026-08-05T11:00:00,7468.5
2026-08-05T12:00:00,7360.1
2026-08-05T13:00:00,7455.1
2026-08-05T14:00:00,7075.9
2026-08-05T15:00:00,6923.1
2026-08-05T16:00:00,6789.3
2026-08-05T17:00:00,7088.5
2026-08-05T18:00:00,7527.2
2026-08-05T19:00:00,7466.0
2026-08-05T20:00:00,7408.3
2026-08-05T21:00:00,7246.8
2026-08-05T22:00:00,6886.1
2026-08-05T23:00:00,6337.5
2026-08-06T00:00:00,5498.7
2026-08-06T01:00:00,5613.6
2026-08-06T02:00:00,5840.6
2026-08-06T03:00:00,5907.2
2026-08-06T04:00:00,6112.8
2026-08-06T05:00:00,6175.1
2026-08-06T06:00:00,6614.9
2026-08-06T07:00:00,6766.1
2026-08-06T08:00:00,7060.1
2026-08-06T09:00:00,7441.0
2026-08-06T10:00:00,7491.2
2026-08-06T11:00:00,7636.7
2026-08-06T12:00:00,7553.5
2026-08-06T13:00:00,7187.3
2026-08-06T14:00:00,7091.6
2026-08-06T15:00:00,6863.9
2026-08-06T16:00:00,6780.9
2026-08-06T17:00:00,7098.1
2026-08-06T18:00:00,7313.3
2026-08-06T19:00:00,7594.6
2026-08-06T20:00:00,7381.3
2026-08-06T21:00:00,7182.6
2026-08-06T22:00:00,6745.1
2026-08-06T23:00:00,6437.2
2026-08-07T00:00:00,5562.3
2026-08-07T01:00:00,5511.3
2026-08-07T02:00:00,5829.8
2026-08-07T03:00:00,5784.6
2026-08-07T04:00:00,6137.8
2026-08-07T05:00:00,6134.5
2026-08-07T06:00:00,6608.8
2026-08-07T07:00:00,6892.4
2026-08-07T08:00:00,6923.0
2026-08-07T09:00:00,7343.5
2026-08-07T10:00:00,7432.3
2026-08-07T11:00:00,7624.3
2026-08-07T12:00:00,7527.1
2026-08-07T13:00:00,7438.1
2026-08-07T14:00:00,6943.4
2026-08-07T15:00:00,6790.3
2026-08-07T16:00:00,6842.4
2026-08-07T17:00:00,7001.5
2026-08-07T18:00:00,7297.6
2026-08-07T19:00:00,7617.6
2026-08-07T20:00:00,7387.3
2026-08-07T21:00:00,7105.9
2026-08-07T22:00:00,6778.2
2026-08-07T23:00:00,6404.2
2026-08-08T00:00:00,5601.0
2026-08-08T01:00:00,5721.3
2026-08-08T02:00:00,5614.8
2026-08-08T03:00:00,5836.1
2026-08-08T04:00:00,5930.4
2026-08-08T05:00:00,6119.3
2026-08-08T06:00:00,6328.4
2026-08-08T07:00:00,6681.3
2026-08-08T08:00:00,6838.0
2026-08-08T09:00:00,7035.4
2026-08-08T10:00:00,7383.9
2026-08-08T11:00:00,7370.3
2026-08-08T12:00:00,7279.3
2026-08-08T13:00:00,7169.8
2026-08-08T14:00:00,6841.7
2026-08-08T15:00:00,6564.5
2026-08-08T16:00:00,6620.3
2026-08-08T17:00:00,7147.7
2026-08-08T18:00:00,7205.4
2026-08-08T19:00:00,7495.5
2026-08-08T20:00:00,7267.1
2026-08-08T21:00:00,6885.6
2026-08-08T22:00:00,6742.3
2026-08-08T23:00:00,6257.4
2026-08-09T00:00:00,5662.6
2026-08-09T01:00:00,5565.8
2026-08-09T02:00:00,5524.8
2026-08-09T03:00:00,5806.7
2026-08-09T04:00:00,6006.1
2026-08-09T05:00:00,6049.8
2026-08-09T06:00:00,6305.6
2026-08-09T07:00:00,6497.2
2026-08-09T08:00:00,6915.9
2026-08-09T09:00:00,7257.9
2026-08-09T10:00:00,7407.1
2026-08-09T11:00:00,7422.4
2026-08-09T12:00:00,7429.9
2026-08-09T13:00:00,7181.8
2026-08-09T14:00:00,6991.4
2026-08-09T15:00:00,6630.3
2026-08-09T16:00:00,6514.1
