timestamp,temperature,humidity,load_mw,hour,day_of_week,month,is_weekend,is_holiday,load_lag_24h,load_lag_168h,rolling_mean_24h,rolling_mean_168h
2023-10-11 10:00:00,30.3,51,4745.4,10,2,10,0,0,4869.55,4483.47,4710.025416666667,4459.514107142857
2023-10-11 11:00:00,31.8,44,4902.68,11,2,10,0,0,5001.0,4653.14,4705.92875,4460.999464285715
2023-10-11 12:00:00,32.9,36,4924.72,12,2,10,0,0,5062.09,4651.07,4700.205,4462.628333333334
2023-10-11 13:00:00,33.5,31,4741.84,13,2,10,0,0,4981.16,4477.35,4690.233333333334,4464.202678571429
2023-10-11 14:00:00,33.7,29,4945.49,14,2,10,0,0,5300.06,4700.47,4675.459583333333,4465.6611309523805
2023-10-11 15:00:00,33.4,28,5030.26,15,2,10,0,0,5496.77,4861.51,4656.0216666666665,4466.665595238095
2023-10-11 16:00:00,32.6,29,4956.83,16,2,10,0,0,5398.2,4846.37,4637.631249999999,4467.3230952380945
2023-10-11 17:00:00,29.7,32,4880.53,17,2,10,0,0,5227.97,4801.74,4623.154583333333,4467.792083333333
2023-10-11 18:00:00,27.4,40,4900.99,18,2,10,0,0,5177.88,4796.3,4611.6175,4468.415238095238
2023-10-11 19:00:00,26.3,43,4778.3,19,2,10,0,0,5044.43,4669.36,4600.52875,4469.0636904761905
2023-10-11 20:00:00,24.8,48,4532.02,20,2,10,0,0,4863.68,4411.03,4586.709583333333,4469.783869047619
2023-10-11 21:00:00,23.3,54,4397.88,21,2,10,0,0,4853.36,4281.36,4567.73125,4470.477440476191
2023-10-11 22:00:00,22.1,61,4538.02,22,2,10,0,0,5102.72,4364.22,4544.202083333334,4471.511964285714
2023-10-11 23:00:00,21.4,63,4591.65,23,2,10,0,0,5174.93,4383.02,4519.898749999999,4472.75380952381
2023-10-12 00:00:00,20.7,64,4342.51,0,3,10,0,0,4869.98,4132.07,4497.920833333334,4474.006428571428
2023-10-12 01:00:00,20.3,66,4068.84,1,3,10,0,0,4532.71,3873.83,4478.592916666667,4475.167202380953
2023-10-12 02:00:00,20.0,66,3847.13,2,3,10,0,0,4257.41,3668.86,4461.497916666666,4476.2283333333335
2023-10-12 03:00:00,19.3,69,3656.5,3,3,10,0,0,4019.15,3491.93,4446.3875,4477.207916666666
2023-10-12 04:00:00,18.9,71,3534.37,4,3,10,0,0,3859.27,3361.51,4432.85,4478.236845238095
2023-10-12 05:00:00,19.2,78,3556.6,5,3,10,0,0,3848.59,3412.08,4420.683749999999,4479.097083333334
2023-10-12 06:00:00,19.3,78,3756.46,6,3,10,0,0,3978.65,3617.08,4411.425833333334,4479.926726190476
2023-10-12 07:00:00,21.3,70,3717.0,7,3,10,0,0,3949.81,3621.15,4401.725416666667,4480.497261904762
2023-10-12 08:00:00,24.7,60,3729.76,8,3,10,0,0,3961.53,3639.56,4392.068333333334,4481.034166666666
2023-10-12 09:00:00,27.8,49,4038.72,9,3,10,0,0,4333.86,4029.27,4379.770833333333,4481.090416666666
2023-10-12 10:00:00,29.9,41,4355.68,10,3,10,0,0,4745.4,4457.32,4363.5325,4480.485416666667
2023-10-12 11:00:00,31.4,36,4499.5,11,3,10,0,0,4902.68,4622.95,4346.733333333334,4479.750595238095
2023-10-12 12:00:00,32.4,33,4528.97,12,3,10,0,0,4924.72,4657.29,4330.243750000001,4478.986785714286
2023-10-12 13:00:00,33.0,32,4372.55,13,3,10,0,0,4741.84,4483.02,4314.856666666667,4478.329226190476
2023-10-12 14:00:00,33.2,32,4591.7,14,3,10,0,0,4945.49,4728.9,4300.1154166666665,4477.51255952381
2023-10-12 15:00:00,33.1,31,4724.5,15,3,10,0,0,5030.26,4865.6,4287.375416666667,4476.672678571429
2023-10-12 16:00:00,32.4,33,4803.93,16,3,10,0,0,4956.83,4829.06,4281.004583333333,4476.523095238095
2023-10-12 17:00:00,30.3,39,4829.44,17,3,10,0,0,4880.53,4784.81,4278.8758333333335,4476.78875
2023-10-12 18:00:00,28.2,47,4872.8,18,3,10,0,0,4900.99,4770.83,4277.70125,4477.395714285715
2023-10-12 19:00:00,27.1,52,4725.05,19,3,10,0,0,4778.3,4671.13,4275.4825,4477.716666666667
2023-10-12 20:00:00,26.1,55,4451.37,20,3,10,0,0,4532.02,4400.69,4272.122083333334,4478.018333333333
2023-10-12 21:00:00,25.2,59,4343.75,21,3,10,0,0,4397.88,4245.82,4269.866666666667,4478.60125
2023-10-12 22:00:00,23.9,65,4459.42,22,3,10,0,0,4538.02,4341.67,4266.591666666666,4479.302142857143
2023-10-12 23:00:00,23.3,68,4479.91,23,3,10,0,0,4591.65,4366.39,4261.935833333334,4479.977857142857
2023-10-13 00:00:00,22.9,69,4246.01,0,4,10,0,0,4342.51,4131.94,4257.915,4480.656845238096
2023-10-13 01:00:00,24.4,62,3979.58,1,4,10,0,0,4068.84,3872.8,4254.195833333333,4481.292440476191
2023-10-13 02:00:00,22.4,70,3776.33,2,4,10,0,0,3847.13,3673.02,4251.245833333333,4481.907380952381
2023-10-13 03:00:00,21.4,75,3592.15,3,4,10,0,0,3656.5,3492.18,4248.564583333334,4482.502440476191
2023-10-13 04:00:00,20.3,81,3492.23,4,4,10,0,0,3534.37,3387.71,4246.80875,4483.124583333333
2023-10-13 05:00:00,20.8,81,3539.28,5,4,10,0,0,3556.6,3444.1,4246.087083333334,4483.691130952381
2023-10-13 06:00:00,20.9,81,3746.98,6,4,10,0,0,3756.46,3680.09,4245.692083333333,4484.089285714285
2023-10-13 07:00:00,23.0,73,3764.82,7,4,10,0,0,3717.0,3686.5,4247.684583333333,4484.555476190477
2023-10-13 08:00:00,26.3,62,3815.28,8,4,10,0,0,3729.76,3723.21,4251.247916666667,4485.103511904762
2023-10-13 09:00:00,29.1,52,4220.69,9,4,10,0,0,4038.72,4096.37,4258.83,4485.843511904763
2023-10-13 10:00:00,31.6,41,4601.79,10,4,10,0,0,4355.68,4496.35,4269.084583333333,4486.471130952381
2023-10-13 11:00:00,33.3,34,4742.23,11,4,10,0,0,4499.5,4656.38,4279.198333333333,4486.982142857143
2023-10-13 12:00:00,34.2,32,4789.22,12,4,10,0,0,4528.97,4686.75,4290.042083333333,4487.592083333333
2023-10-13 13:00:00,34.5,31,4580.88,13,4,10,0,0,4372.55,4491.06,4298.722500000001,4488.126726190477
2023-10-13 14:00:00,34.7,31,4822.84,14,4,10,0,0,4591.7,4754.34,4308.3533333333335,4488.534464285714
2023-10-13 15:00:00,34.4,31,4989.7,15,4,10,0,0,4724.5,4931.76,4319.403333333333,4488.879345238096
2023-10-13 16:00:00,33.9,32,4955.77,16,4,10,0,0,4803.93,4910.45,4325.7300000000005,4489.149107142856
2023-10-13 17:00:00,31.4,41,4908.03,17,4,10,0,0,4829.44,4845.92,4329.004583333333,4489.51880952381
2023-10-13 18:00:00,29.8,44,4948.05,18,4,10,0,0,4872.8,4858.62,4332.14,4490.051130952382
2023-10-13 19:00:00,28.5,49,4805.95,19,4,10,0,0,4725.05,4707.98,4335.510833333333,4490.634285714285
2023-10-13 20:00:00,26.8,57,4556.21,20,4,10,0,0,4451.37,4455.36,4339.879166666667,4491.234583333333
2023-10-13 21:00:00,25.2,65,4436.36,21,4,10,0,0,4343.75,4355.94,4343.737916666666,4491.713273809524
2023-10-13 22:00:00,25.1,64,4561.99,22,4,10,0,0,4459.42,4477.49,4348.011666666666,4492.21625
2023-10-13 23:00:00,26.3,57,4609.45,23,4,10,0,0,4479.91,4512.6,4353.409166666666,4492.792738095239
2023-10-14 00:00:00,26.1,57,4401.71,0,5,10,1,0,4246.01,4296.3,4359.8966666666665,4493.420178571429
2023-10-14 01:00:00,23.1,71,4140.7,1,5,10,1,0,3979.58,4058.83,4366.61,4493.9075
2023-10-14 02:00:00,22.4,74,3927.19,2,5,10,1,0,3776.33,3837.66,4372.895833333333,4494.440416666666
2023-10-14 03:00:00,22.0,76,3757.42,3,5,10,1,0,3592.15,3663.81,4379.7820833333335,4494.997619047619
2023-10-14 04:00:00,21.6,78,3647.62,4,5,10,1,0,3492.23,3552.97,4386.256666666666,4495.5610119047615
2023-10-14 05:00:00,23.4,77,3675.83,5,5,10,1,0,3539.28,3582.88,4391.94625,4496.114285714286
2023-10-14 06:00:00,22.5,83,3754.79,6,5,10,1,0,3746.98,3694.46,4392.2716666666665,4496.473392857143
2023-10-14 07:00:00,24.4,75,3778.98,7,5,10,1,0,3764.82,3710.16,4392.861666666667,4496.883035714285
2023-10-14 08:00:00,27.5,64,3763.46,8,5,10,1,0,3815.28,3691.31,4390.702499999999,4497.3125
2023-10-14 09:00:00,30.5,52,4014.96,9,5,10,1,0,4220.69,3927.09,4382.130416666667,4497.8355357142855
2023-10-14 10:00:00,32.8,42,4369.28,10,5,10,1,0,4601.79,4304.95,4372.4425,4498.218452380953
2023-10-14 11:00:00,34.4,33,4537.83,11,5,10,1,0,4742.23,4445.06,4363.925833333334,4498.770654761905
2023-10-14 12:00:00,34.7,28,4612.96,12,5,10,1,0,4789.22,4566.55,4356.581666666666,4499.046904761904
2023-10-14 13:00:00,35.0,26,4460.16,13,5,10,1,0,4580.88,4474.39,4351.551666666666,4498.9622023809525
2023-10-14 14:00:00,34.9,25,4612.86,14,5,10,1,0,4822.84,4706.56,4342.8025,4498.404464285714
2023-10-14 15:00:00,34.3,26,4668.23,15,5,10,1,0,4989.7,4821.21,4329.407916666666,4497.493869047619
2023-10-14 16:00:00,33.6,28,4635.9,16,5,10,1,0,4955.77,4811.09,4316.08,4496.451071428572
2023-10-14 17:00:00,31.6,33,4640.27,17,5,10,1,0,4908.03,4791.71,4304.923333333333,4495.549642857142
2023-10-14 18:00:00,28.6,42,4736.67,18,5,10,1,0,4948.05,4848.75,4296.115833333333,4494.8825
2023-10-14 19:00:00,27.8,47,4638.4,19,5,10,1,0,4805.95,4792.78,4289.1345833333335,4493.963571428571
2023-10-14 20:00:00,25.9,59,4429.8,20,5,10,1,0,4556.21,4641.53,4283.867499999999,4492.703273809524
2023-10-14 21:00:00,28.4,47,4363.84,21,5,10,1,0,4436.36,4591.2,4280.845833333334,4491.349940476191
2023-10-14 22:00:00,27.0,51,4499.2,22,5,10,1,0,4561.99,4777.22,4278.229583333333,4489.6950595238095
2023-10-14 23:00:00,24.9,58,4574.66,23,5,10,1,0,4609.45,4835.37,4276.78,4488.143214285714
2023-10-15 00:00:00,25.1,58,4398.3,0,6,10,1,0,4401.71,4610.08,4276.637916666667,4486.882619047619
2023-10-15 01:00:00,22.9,68,4150.61,1,6,10,1,0,4140.7,4392.91,4277.050833333334,4485.4403571428575
2023-10-15 02:00:00,22.3,68,3936.51,2,6,10,1,0,3927.19,4166.9,4277.439166666666,4484.068988095238
2023-10-15 03:00:00,24.5,57,3760.41,3,6,10,1,0,3757.42,3978.43,4277.56375,4482.771250000001
2023-10-15 04:00:00,24.4,58,3672.55,4,6,10,1,0,3647.62,3834.86,4278.6025,4481.805119047619
2023-10-15 05:00:00,23.8,67,3635.84,5,6,10,1,0,3675.83,3768.53,4276.93625,4481.015297619048
2023-10-15 06:00:00,22.4,74,3633.48,6,6,10,1,0,3754.79,3703.04,4271.881666666666,4480.60125
2023-10-15 07:00:00,23.6,71,3647.73,7,6,10,1,0,3778.98,3643.15,4266.412916666667,4480.628511904762
2023-10-15 08:00:00,26.4,63,3605.26,8,6,10,1,0,3763.46,3600.87,4259.82125,4480.654642857143
2023-10-15 09:00:00,29.2,54,3715.26,9,6,10,1,0,4014.96,3782.71,4247.33375,4480.253154761905
2023-10-15 10:00:00,31.1,49,3914.27,10,6,10,1,0,4369.28,4093.66,4228.375,4479.185357142857
2023-10-15 11:00:00,32.1,43,3991.41,11,6,10,1,0,4537.83,4281.85,4205.6075,4477.456547619047
2023-10-15 12:00:00,33.1,36,4030.73,12,6,10,1,0,4612.96,4407.64,4181.347916666667,4475.213035714285
2023-10-15 13:00:00,33.7,33,3909.25,13,6,10,1,0,4460.16,4385.4,4158.393333333333,4472.378809523809
2023-10-15 14:00:00,32.6,35,4068.79,14,6,10,1,0,4612.86,4628.59,4135.72375,4469.046666666666
2023-10-15 15:00:00,33.0,34,4114.22,15,6,10,1,0,4668.23,4744.88,4112.64,4465.292738095238
2023-10-15 16:00:00,32.1,37,4105.76,16,6,10,1,0,4635.9,4715.96,4090.5508333333332,4461.660595238095
2023-10-15 17:00:00,30.6,48,4157.82,17,6,10,1,0,4640.27,4644.19,4070.4487499999996,4458.765535714286
2023-10-15 18:00:00,27.8,51,4338.9,18,6,10,1,0,4736.67,4760.34,4053.875,4456.256964285714
2023-10-15 19:00:00,26.7,56,4305.22,19,6,10,1,0,4638.4,4841.18,4039.9925000000003,4453.066726190476
2023-10-15 20:00:00,25.2,59,4192.02,20,6,10,1,0,4429.8,4849.61,4030.0849999999996,4449.1525
2023-10-15 21:00:00,24.2,64,4200.49,21,6,10,1,0,4363.84,4965.47,4023.27875,4444.599047619047
2023-10-15 22:00:00,25.0,61,4341.59,22,6,10,1,0,4499.2,5182.31,4016.7116666666666,4439.594761904762
2023-10-15 23:00:00,23.7,67,4395.64,23,6,10,1,0,4574.66,5286.93,4009.2525,4434.2894642857145
2023-10-16 00:00:00,22.7,70,4175.59,0,0,10,0,0,4398.3,4999.85,3999.972916666667,4429.383154761905
2023-10-16 01:00:00,21.6,75,3916.09,1,0,10,0,0,4150.61,4690.75,3990.20125,4424.772083333333
2023-10-16 02:00:00,21.6,74,3706.37,2,0,10,0,0,3936.51,4442.43,3980.6120833333334,4420.390773809523
2023-10-16 03:00:00,21.0,77,3542.11,3,0,10,0,0,3760.41,4231.42,3971.51625,4416.287738095239
2023-10-16 04:00:00,20.8,78,3458.82,4,0,10,0,0,3672.55,4062.29,3962.6108333333336,4412.695654761905
2023-10-16 05:00:00,22.7,74,3531.45,5,0,10,0,0,3635.84,4027.08,3958.26125,4409.745476190476
2023-10-16 06:00:00,22.2,72,3772.18,6,0,10,0,0,3633.48,4116.07,3964.0404166666667,4407.698511904762
2023-10-16 07:00:00,22.6,70,3778.5,7,0,10,0,0,3647.73,4067.58,3969.4891666666663,4405.977797619048
2023-10-16 08:00:00,25.2,63,3835.84,8,0,10,0,0,3605.26,4050.93,3979.096666666667,4404.697499999999
2023-10-16 09:00:00,28.7,54,4166.47,9,0,10,0,0,3715.26,4413.31,3997.8970833333333,4403.228214285715
2023-10-16 10:00:00,24.0,65,4423.59,10,0,10,0,0,3914.27,4830.82,4019.11875,4400.804226190476
2023-10-16 11:00:00,25.7,61,4479.61,11,0,10,0,0,3991.41,5019.47,4039.460416666667,4397.590773809524
2023-10-16 12:00:00,27.0,56,4486.03,12,0,10,0,0,4030.73,5129.97,4058.43125,4393.757797619048
2023-10-16 13:00:00,28.5,51,4182.2,13,0,10,0,0,3909.25,5046.29,4069.804166666667,4388.614404761905
2023-10-16 14:00:00,28.9,51,4266.96,14,0,10,0,0,4068.79,5335.18,4078.06125,4382.255952380952
2023-10-16 15:00:00,29.0,49,4346.24,15,0,10,0,0,4114.22,5509.2,4087.72875,4375.333571428571
2023-10-16 16:00:00,27.8,54,4276.55,16,0,10,0,0,4105.76,5404.68,4094.845,4368.618511904762
2023-10-16 17:00:00,25.5,54,4289.03,17,0,10,0,0,4157.82,5258.89,4100.312083333333,4362.845535714286
2023-10-16 18:00:00,24.6,59,4292.63,18,0,10,0,0,4338.9,5240.95,4098.384166666667,4357.2007738095235
2023-10-16 19:00:00,24.0,64,4059.69,19,0,10,0,0,4305.22,5150.61,4088.15375,4350.707202380952
2023-10-16 20:00:00,23.6,67,3730.95,20,0,10,0,0,4192.02,4998.88,4068.9425000000006,4343.16
2023-10-16 21:00:00,23.4,66,3469.03,21,0,10,0,0,4200.49,5033.88,4038.465,4333.845416666666
2023-10-16 22:00:00,23.0,71,3376.1,22,0,10,0,0,4341.59,5323.59,3998.23625,4322.253214285714
2023-10-16 23:00:00,19.8,87,3119.79,23,0,10,0,0,4395.64,5361.28,3945.075833333334,4308.911011904762
2023-10-17 00:00:00,20.3,89,2966.15,0,1,10,0,0,4175.59,5139.2,3894.6824999999994,4295.976190476191
2023-10-17 01:00:00,20.5,76,2858.76,1,1,10,0,0,3916.09,4801.15,3850.6270833333333,4284.414345238095
2023-10-17 02:00:00,20.2,75,2752.87,2,1,10,0,0,3706.37,4527.27,3810.897916666667,4273.85244047619
2023-10-17 03:00:00,20.2,74,2668.1,3,1,10,0,0,3542.11,4269.07,3774.4808333333335,4264.322857142857
2023-10-17 04:00:00,19.6,80,2682.05,4,1,10,0,0,3458.82,4072.14,3742.115416666666,4256.048511904762
2023-10-17 05:00:00,18.7,84,2875.88,5,1,10,0,0,3531.45,4062.65,3714.7999999999997,4248.984404761904
2023-10-17 06:00:00,19.2,83,3310.39,6,1,10,0,0,3772.18,4137.41,3695.55875,4244.0616666666665
2023-10-17 07:00:00,20.0,81,3412.97,7,1,10,0,0,3778.5,4050.15,3680.3283333333334,4240.268928571429
2023-10-17 08:00:00,21.8,74,3421.61,8,1,10,0,0,3835.84,4067.77,3663.06875,4236.422738095238
2023-10-17 09:00:00,23.7,67,3661.85,9,1,10,0,0,4166.47,4423.99,3642.0429166666668,4231.886190476191
2023-10-17 10:00:00,25.1,59,3915.4,10,1,10,0,0,4423.59,4869.55,3620.8683333333333,4226.206726190476
2023-10-17 11:00:00,26.6,54,3949.48,11,1,10,0,0,4479.61,5001.0,3598.779583333333,4219.947678571429
2023-10-17 12:00:00,28.0,48,3891.82,12,1,10,0,0,4486.03,5062.09,3574.0208333333335,4212.981785714286
2023-10-17 13:00:00,28.7,46,3639.72,13,1,10,0,0,4182.2,4981.16,3551.4175,4204.997023809524
2023-10-17 14:00:00,28.3,47,3789.89,14,1,10,0,0,4266.96,5300.06,3531.539583333333,4196.007916666667
2023-10-17 15:00:00,26.7,51,3822.55,15,1,10,0,0,4346.24,5496.77,3509.719166666667,4186.042321428571
2023-10-17 16:00:00,25.4,64,3811.79,16,1,10,0,0,4276.55,5398.2,3490.3541666666665,4176.599404761904
2023-10-17 17:00:00,23.1,70,3902.77,17,1,10,0,0,4289.03,5227.97,3474.26,4168.711309523809
2023-10-17 18:00:00,22.5,72,4057.31,18,1,10,0,0,4292.63,5177.88,3464.455,4162.041249999999
2023-10-17 19:00:00,21.4,76,3859.03,19,1,10,0,0,4059.69,5044.43,3456.0941666666663,4154.985297619048
2023-10-17 20:00:00,20.4,83,3537.94,20,1,10,0,0,3730.95,4863.68,3448.0520833333335,4147.093988095238
2023-10-17 21:00:00,19.3,90,3232.48,21,1,10,0,0,3469.03,4853.36,3438.195833333333,4137.445892857143
2023-10-17 22:00:00,18.7,92,3064.43,22,1,10,0,0,3376.1,5102.72,3425.2095833333333,4125.313214285714
2023-10-17 23:00:00,18.2,92,2919.26,23,1,10,0,0,3119.79,5174.93,3416.8541666666665,4111.8866071428565
2023-10-18 00:00:00,17.8,93,2730.89,0,2,10,0,0,2966.15,4869.98,3407.0516666666667,4099.153928571429
2023-10-18 01:00:00,17.6,93,2586.76,1,2,10,0,0,2858.76,4532.71,3395.718333333333,4087.570892857143
2023-10-18 02:00:00,17.6,93,2483.3,2,2,10,0,0,2752.87,4257.41,3384.48625,4077.0107142857146
2023-10-18 03:00:00,17.3,92,2410.0,3,2,10,0,0,2668.1,4019.15,3373.732083333333,4067.4324404761905
2023-10-18 04:00:00,17.1,89,2448.95,4,2,10,0,0,2682.05,3859.27,3364.0195833333332,4059.0376785714284
2023-10-18 05:00:00,18.2,88,2698.19,5,2,10,0,0,2875.88,3848.59,3356.6158333333333,4052.19005952381
2023-10-18 06:00:00,18.4,87,3224.4,6,2,10,0,0,3310.39,3978.65,3353.032916666667,4047.700476190476
2023-10-18 07:00:00,19.6,82,3365.04,7,2,10,0,0,3412.97,3949.81,3351.0358333333334,4044.2197023809526
2023-10-18 08:00:00,21.8,73,3373.19,8,2,10,0,0,3421.61,3961.53,3349.0183333333334,4040.717678571429
2023-10-18 09:00:00,24.1,64,3630.68,9,2,10,0,0,3661.85,4333.86,3347.719583333333,4036.5320833333335
2023-10-18 10:00:00,26.1,53,3884.67,10,2,10,0,0,3915.4,4745.4,3346.4391666666666,4031.4086904761907
2023-10-18 11:00:00,27.5,45,3912.35,11,2,10,0,0,3949.48,4902.68,3344.8920833333336,4025.5138690476188
2023-10-18 12:00:00,28.4,42,3880.79,12,2,10,0,0,3891.82,4924.72,3344.4324999999994,4019.3
2023-10-18 13:00:00,28.8,41,3643.11,13,2,10,0,0,3639.72,4741.84,3344.5737499999996,4012.759940476191
2023-10-18 14:00:00,29.0,41,3801.38,14,2,10,0,0,3789.89,4945.49,3345.0525,4005.9497619047625
2023-10-18 15:00:00,28.8,39,3879.74,15,2,10,0,0,3822.55,5030.26,3347.4354166666667,3999.1014285714286
2023-10-18 16:00:00,28.1,39,3887.8,16,2,10,0,0,3811.79,4956.83,3350.6025000000004,3992.7381547619048
2023-10-18 17:00:00,25.9,44,3982.84,17,2,10,0,0,3902.77,4880.53,3353.93875,3987.394761904762
2023-10-18 18:00:00,24.0,51,4109.83,18,2,10,0,0,4057.31,4900.99,3356.1270833333333,3982.6854761904765
2023-10-18 19:00:00,22.9,56,3917.46,19,2,10,0,0,3859.03,4778.3,3358.5616666666665,3977.561428571428
2023-10-18 20:00:00,22.0,59,3576.42,20,2,10,0,0,3537.94,4532.02,3360.1649999999995,3971.873333333333
2023-10-18 21:00:00,21.3,61,3281.13,21,2,10,0,0,3232.48,4397.88,3362.1920833333334,3965.226011904762
2023-10-18 22:00:00,20.6,63,3101.59,22,2,10,0,0,3064.43,4538.02,3363.740416666666,3956.675833333333
2023-10-18 23:00:00,19.8,66,2976.01,23,2,10,0,0,2919.26,4591.65,3366.105,3947.0589285714286
2023-10-19 00:00:00,19.1,69,2727.23,0,3,10,0,0,2730.89,4342.51,3365.9525,3937.4441666666667
2023-10-19 01:00:00,18.4,73,2582.48,1,3,10,0,0,2586.76,4068.84,3365.7741666666666,3928.596785714285
2023-10-19 02:00:00,17.9,75,2473.11,2,3,10,0,0,2483.3,3847.13,3365.349583333333,3920.4180952380957
2023-10-19 03:00:00,17.4,77,2386.92,3,3,10,0,0,2410.0,3656.5,3364.3879166666666,3912.8610714285714
2023-10-19 04:00:00,17.0,79,2419.73,4,3,10,0,0,2448.95,3534.37,3363.1704166666673,3906.226309523809
2023-10-19 05:00:00,17.2,83,2680.14,5,3,10,0,0,2698.19,3556.6,3362.4183333333335,3901.0092857142854
2023-10-19 06:00:00,17.4,82,3200.73,6,3,10,0,0,3224.4,3756.46,3361.432083333333,3897.7013690476188
2023-10-19 07:00:00,18.5,78,3338.59,7,3,10,0,0,3365.04,3717.0,3360.33,3895.448928571429
2023-10-19 08:00:00,20.8,70,3318.16,8,3,10,0,0,3373.19,3729.76,3358.037083333333,3892.998928571428
2023-10-19 09:00:00,23.1,62,3567.86,9,3,10,0,0,3630.68,4038.72,3355.419583333334,3890.196190476191
2023-10-19 10:00:00,25.0,54,3829.51,10,3,10,0,0,3884.67,4355.68,3353.12125,3887.064226190476
2023-10-19 11:00:00,26.4,48,3873.75,11,3,10,0,0,3912.35,4499.5,3351.5129166666666,3883.339523809523
2023-10-19 12:00:00,27.6,43,3805.0,12,3,10,0,0,3880.79,4528.97,3348.355,3879.030178571428
2023-10-19 13:00:00,28.3,40,3551.84,13,3,10,0,0,3643.11,4372.55,3344.5520833333335,3874.145
2023-10-19 14:00:00,28.6,39,3713.84,14,3,10,0,0,3801.38,4591.7,3340.9045833333334,3868.9196428571427
2023-10-19 15:00:00,28.4,39,3790.67,15,3,10,0,0,3879.74,4724.5,3337.193333333333,3863.3611309523812
2023-10-19 16:00:00,27.7,40,3825.78,16,3,10,0,0,3887.8,4803.93,3334.6091666666666,3857.538809523809
2023-10-19 17:00:00,24.8,53,3939.59,17,3,10,0,0,3982.84,4829.44,3332.807083333333,3852.2420833333335
2023-10-19 18:00:00,22.9,58,4059.37,18,3,10,0,0,4109.83,4872.8,3330.7045833333336,3847.400238095238
2023-10-19 19:00:00,21.6,65,3876.26,19,3,10,0,0,3917.46,4725.05,3328.987916666667,3842.347916666667
2023-10-19 20:00:00,20.5,70,3521.19,20,3,10,0,0,3576.42,4451.37,3326.686666666667,3836.811130952381
2023-10-19 21:00:00,19.9,72,3197.08,21,3,10,0,0,3281.13,4343.75,3323.1845833333336,3829.985714285715
2023-10-19 22:00:00,19.3,74,3052.28,22,3,10,0,0,3101.59,4459.42,3321.1300000000006,3821.6098809523805
2023-10-20 00:00:00,18.6,77,2676.61,0,4,10,0,0,2976.01,4479.91,3308.655,3810.8759523809517
2023-10-20 01:00:00,17.9,81,2526.89,1,4,10,0,0,2727.23,4246.01,3300.3075000000003,3800.6430952380947
2023-10-20 02:00:00,17.4,84,2439.16,2,4,10,0,0,2582.48,3979.58,3294.335833333333,3791.4739285714286
2023-10-20 03:00:00,17.9,81,2372.31,3,4,10,0,0,2473.11,3776.33,3290.1358333333337,3783.1166666666672
2023-10-20 04:00:00,17.1,85,2406.61,4,4,10,0,0,2386.92,3592.15,3290.9562500000006,3776.0598809523813
2023-10-20 05:00:00,17.0,89,2663.08,5,4,10,0,0,2419.73,3492.23,3301.095833333333,3771.1244642857146
2023-10-20 06:00:00,17.3,89,3136.13,6,4,10,0,0,2680.14,3539.28,3320.0954166666666,3768.724761904762
2023-10-20 07:00:00,19.2,81,3355.78,7,4,10,0,0,3200.73,3746.98,3326.5558333333333,3766.396190476191
2023-10-20 08:00:00,21.9,69,3410.38,8,4,10,0,0,3338.59,3764.82,3329.5470833333334,3764.2864285714286
2023-10-20 09:00:00,24.4,59,3703.25,9,4,10,0,0,3318.16,3815.28,3345.5925,3763.619583333334
2023-10-20 10:00:00,26.2,51,3985.47,10,4,10,0,0,3567.86,4220.69,3362.9929166666666,3762.2194642857144
2023-10-20 11:00:00,27.3,46,4025.15,11,4,10,0,0,3829.51,4601.79,3371.1445833333332,3758.787083333333
2023-10-20 12:00:00,28.2,42,3994.36,12,4,10,0,0,3873.75,4742.23,3376.17,3754.335476190476
2023-10-20 13:00:00,28.8,39,3680.43,13,4,10,0,0,3805.0,4789.22,3370.9795833333337,3747.7355357142856
2023-10-20 14:00:00,29.1,37,3802.85,14,4,10,0,0,3551.84,4580.88,3381.4383333333335,3743.104404761905
2023-10-20 15:00:00,29.1,36,3867.95,15,4,10,0,0,3713.84,4822.84,3387.859583333333,3737.420535714286
2023-10-20 16:00:00,28.3,38,3838.72,16,4,10,0,0,3790.67,4989.7,3389.861666666666,3730.569464285714
2023-10-20 17:00:00,25.7,49,3950.88,17,4,10,0,0,3825.78,4955.77,3395.0741666666668,3724.587976190476
2023-10-20 18:00:00,23.7,57,4095.13,18,4,10,0,0,3939.59,4908.03,3401.5550000000003,3719.7492857142856
2023-10-20 19:00:00,22.4,65,3869.18,19,4,10,0,0,4059.37,4948.05,3393.630416666667,3713.3274404761905
2023-10-20 20:00:00,21.3,70,3527.0,20,4,10,0,0,3876.26,4805.95,3379.0779166666666,3705.714642857143
2023-10-20 21:00:00,20.3,75,3218.77,21,4,10,0,0,3521.19,4556.21,3366.477083333333,3697.753690476191
2023-10-20 22:00:00,19.6,78,3042.18,22,4,10,0,0,3197.08,4436.36,3360.0229166666663,3689.4549999999995
2023-10-20 23:00:00,18.9,81,2864.62,23,4,10,0,0,3052.28,4561.99,3352.20375,3679.3516071428567
2023-10-21 00:00:00,18.4,83,2688.29,0,5,10,1,0,2676.61,4609.45,3352.6904166666664,3667.916130952381
2023-10-21 01:00:00,17.8,85,2527.82,1,5,10,1,0,2526.89,4401.71,3352.7291666666665,3656.7620238095237
2023-10-21 02:00:00,17.5,87,2428.86,2,5,10,1,0,2439.16,4140.7,3352.3000000000006,3646.5724999999998
