timestamp,temperature,humidity,load_mw
2023-07-24T01:00,28.7,83,6155.37
2023-07-24T02:00,28.4,85,5861.77
2023-07-24T03:00,28.2,86,5549.59
2023-07-24T04:00,27.9,87,5308.05
2023-07-24T05:00,27.9,87,5075.84
2023-07-24T06:00,28.3,88,4925.23
2023-07-24T07:00,28.9,84,4886.14
2023-07-24T08:00,30.2,78,4995.94
2023-07-24T09:00,31.2,75,5417.55
2023-07-24T10:00,32.0,72,5890.57
2023-07-24T11:00,33.1,68,6113.32
2023-07-24T12:00,33.7,65,6266.76
2023-07-24T13:00,33.9,64,6335.86
2023-07-24T14:00,34.1,63,6859.01
2023-07-24T15:00,34.0,63,7135.17
2023-07-24T16:00,33.8,63,6903.92
2023-07-24T17:00,30.2,81,6589.42
2023-07-24T18:00,28.0,90,6174.51
2023-07-24T19:00,27.7,90,6084.19
2023-07-24T20:00,27.7,93,6263.65
2023-07-24T21:00,27.7,90,6543.87
2023-07-24T22:00,27.5,91,6926.63
2023-07-24T23:00,27.4,93,7031.76
2023-07-25T00:00,27.2,94,6661.64
2023-07-25T01:00,26.7,95,6335.67
2023-07-25T02:00,25.6,94,6037.54
2023-07-25T03:00,25.6,94,5780.86
2023-07-25T04:00,25.6,94,5448.78
2023-07-25T05:00,26.4,93,5162.83
2023-07-25T06:00,26.6,91,5013.69
2023-07-25T07:00,27.1,90,4956.99
2023-07-25T08:00,27.7,88,5078.68
2023-07-25T09:00,29.2,83,5493.34
2023-07-25T10:00,30.8,77,5938.43
2023-07-25T11:00,31.5,73,6144.56
2023-07-25T12:00,32.8,70,6331.54
2023-07-25T13:00,33.2,68,6428.13
2023-07-25T14:00,33.8,65,6948.73
2023-07-25T15:00,34.1,63,7170.85
2023-07-25T16:00,34.1,63,6837.13
2023-07-25T17:00,31.4,72,6379.19
2023-07-25T18:00,30.2,78,6046.39
2023-07-25T19:00,29.5,81,6158.8
2023-07-25T20:00,29.2,83,6391.11
2023-07-25T21:00,29.1,84,6643.06
2023-07-25T22:00,28.6,86,6931.46
2023-07-25T23:00,27.3,90,6929.9
2023-07-26T00:00,26.3,94,6448.74
2023-07-26T01:00,25.7,97,6001.5
2023-07-26T02:00,26.1,95,5638.58
2023-07-26T03:00,26.3,95,5349.49
2023-07-26T04:00,26.0,97,5077.78
2023-07-26T05:00,26.5,97,4714.75
2023-07-26T06:00,26.2,95,4482.04
2023-07-26T07:00,25.6,99,4369.39
2023-07-26T08:00,25.6,95,4403.92
2023-07-26T09:00,25.8,94,4769.63
2023-07-26T10:00,26.4,90,5149.25
2023-07-26T11:00,27.4,84,5292.53
2023-07-26T12:00,28.5,80,5294.99
2023-07-26T13:00,29.3,77,5130.72
2023-07-26T14:00,29.3,77,5414.35
2023-07-26T15:00,29.5,76,5626.39
2023-07-26T16:00,29.7,76,5633.69
2023-07-26T17:00,27.4,89,5534.56
2023-07-26T18:00,27.3,91,5347.97
2023-07-26T19:00,27.2,92,5336.85
2023-07-26T20:00,26.8,95,5349.93
2023-07-26T21:00,26.6,96,5439.06
2023-07-26T22:00,26.6,96,5739.94
2023-07-26T23:00,26.3,98,5774.24
2023-07-27T00:00,26.5,97,5500.21
2023-07-27T01:00,26.4,98,5171.01
2023-07-27T02:00,26.4,98,4904.03
2023-07-27T03:00,26.4,98,4670.39
2023-07-27T04:00,26.3,98,4460.09
2023-07-27T05:00,26.8,96,4321.8
2023-07-27T06:00,27.3,95,4308.65
2023-07-27T07:00,28.2,91,4312.76
2023-07-27T08:00,28.8,85,4413.84
2023-07-27T09:00,28.1,87,4891.2
2023-07-27T10:00,28.8,83,5451.21
2023-07-27T11:00,29.9,80,5705.69
2023-07-27T12:00,30.6,78,5855.71
2023-07-27T13:00,31.4,74,5852.98
2023-07-27T14:00,31.6,74,6101.33
2023-07-27T15:00,31.7,72,6115.49
2023-07-27T16:00,31.7,71,5969.15
2023-07-27T17:00,30.4,74,5797.9
2023-07-27T18:00,28.8,89,5524.29
2023-07-27T19:00,28.4,89,5549.84
2023-07-27T20:00,28.0,92,5616.56
2023-07-27T21:00,27.9,93,5724.08
2023-07-27T22:00,27.8,94,6034.15
2023-07-27T23:00,27.5,95,6085.92
2023-07-28T00:00,27.1,97,5715.9
2023-07-28T01:00,27.1,96,5339.32
2023-07-28T02:00,27.0,97,5018.03
2023-07-28T03:00,27.0,97,4768.53
2023-07-28T04:00,26.8,97,4579.05
2023-07-28T05:00,26.9,95,4454.08
2023-07-28T06:00,26.6,94,4428.4
2023-07-28T07:00,26.9,93,4466.94
2023-07-28T08:00,27.3,91,4608.45
2023-07-28T09:00,28.7,84,5052.1
2023-07-28T10:00,29.8,78,5510.29
2023-07-28T11:00,31.1,73,5569.93
2023-07-28T12:00,32.2,69,5485.64
2023-07-28T13:00,32.9,65,5400.92
2023-07-28T14:00,32.7,65,5855.71
2023-07-28T15:00,30.7,74,6070.42
2023-07-28T16:00,29.6,79,6003.41
2023-07-28T17:00,27.0,89,5788.35
2023-07-28T18:00,26.7,92,5437.61
2023-07-28T19:00,26.7,92,5081.04
2023-07-28T20:00,26.7,94,4876.55
2023-07-28T21:00,26.6,95,4863.42
2023-07-28T22:00,26.3,94,5087.49
2023-07-28T23:00,26.3,94,5176.17
2023-07-29T00:00,26.4,95,4993.65
2023-07-29T01:00,25.7,95,4747.85
2023-07-29T02:00,25.9,95,4527.96
2023-07-29T03:00,25.6,93,4310.9
2023-07-29T04:00,25.6,95,4131.08
2023-07-29T05:00,24.7,94,4021.89
2023-07-29T06:00,25.2,94,3978.08
2023-07-29T07:00,26.2,89,3984.35
2023-07-29T08:00,27.3,84,4003.57
2023-07-29T09:00,29.0,77,4285.42
2023-07-29T10:00,29.8,74,4690.15
2023-07-29T11:00,30.9,71,4921.03
2023-07-29T12:00,31.1,69,5028.55
2023-07-29T13:00,31.4,68,4950.74
2023-07-29T14:00,28.5,78,5085.53
2023-07-29T15:00,29.3,77,5166.82
2023-07-29T16:00,30.4,74,5050.83
2023-07-29T17:00,29.1,78,4915.7
2023-07-29T18:00,29.2,78,4814.03
2023-07-29T19:00,28.1,88,4874.18
2023-07-29T20:00,27.8,88,4928.32
2023-07-29T21:00,27.3,90,4980.06
2023-07-29T22:00,27.1,90,5175.21
2023-07-29T23:00,26.8,92,5230.78
2023-07-30T00:00,26.5,93,4969.52
2023-07-30T01:00,26.3,94,4679.1
2023-07-30T02:00,26.1,94,4419.94
2023-07-30T03:00,25.7,94,4189.99
2023-07-30T04:00,25.0,93,4053.42
2023-07-30T05:00,25.3,96,3950.27
2023-07-30T06:00,25.8,94,3843.38
2023-07-30T07:00,26.5,90,3801.03
2023-07-30T08:00,27.9,83,3798.87
2023-07-30T09:00,28.8,79,4021.03
2023-07-30T10:00,30.1,73,4390.98
2023-07-30T11:00,31.3,68,4672.86
2023-07-30T12:00,32.3,64,4872.13
2023-07-30T13:00,32.8,62,4901.37
2023-07-30T14:00,33.0,60,5176.26
2023-07-30T15:00,33.1,60,5299.94
2023-07-30T16:00,32.9,61,5223.91
2023-07-30T17:00,32.0,66,5051.69
2023-07-30T18:00,30.7,75,4848.75
2023-07-30T19:00,29.6,83,4911.47
2023-07-30T20:00,28.8,85,5202.57
2023-07-30T21:00,28.4,87,5489.44
2023-07-30T22:00,28.3,86,5851.4
2023-07-30T23:00,28.2,86,5976.57
2023-07-31T00:00,27.8,86,5622.79
2023-07-31T01:00,27.5,86,5258.75
2023-07-31T02:00,26.5,88,4990.17
2023-07-31T03:00,26.1,90,4728.95
2023-07-31T04:00,26.0,93,4523.01
2023-07-31T05:00,25.1,95,4407.64
2023-07-31T06:00,25.5,95,4400.18
2023-07-31T07:00,26.3,91,4402.34
2023-07-31T08:00,27.6,88,4543.92
2023-07-31T09:00,29.6,81,5017.87
2023-07-31T10:00,31.3,73,5485.08
2023-07-31T11:00,32.3,70,5661.24
2023-07-31T12:00,33.1,66,5778.84
2023-07-31T13:00,33.6,64,5762.64
2023-07-31T14:00,33.5,63,6156.41
2023-07-31T15:00,33.6,62,6341.71
2023-07-31T16:00,33.3,61,6197.25
2023-07-31T17:00,33.3,61,5966.43
2023-07-31T18:00,32.0,66,5657.24
2023-07-31T19:00,30.8,71,5627.03
2023-07-31T20:00,29.6,76,5834.4
2023-07-31T21:00,29.0,78,6098.75
2023-07-31T22:00,28.7,81,6482.3
2023-07-31T23:00,28.3,83,6424.54
2023-08-01T00:00,28.1,84,6034.19
2023-08-01T01:00,27.7,85,5597.31
2023-08-01T02:00,27.3,87,5275.42
2023-08-01T03:00,27.1,87,5009.55
2023-08-01T04:00,26.9,87,4768.64
2023-08-01T05:00,27.3,84,4590.06
2023-08-01T06:00,27.7,83,4515.18
2023-08-01T07:00,28.3,82,4515.6
2023-08-01T08:00,29.6,78,4669.71
2023-08-01T09:00,30.7,75,5101.39
2023-08-01T10:00,32.0,72,5621.37
2023-08-01T11:00,33.1,67,5872.17
2023-08-01T12:00,33.9,62,6008.72
2023-08-01T13:00,34.1,60,6057.81
2023-08-01T14:00,34.6,56,6530.52
2023-08-01T15:00,34.4,57,6761.53
2023-08-01T16:00,33.9,59,6594.03
2023-08-01T17:00,33.0,66,6260.37
2023-08-01T18:00,31.2,75,5957.89
2023-08-01T19:00,30.0,76,5894.53
2023-08-01T20:00,29.7,77,6020.03
2023-08-01T21:00,29.4,79,6224.66
2023-08-01T22:00,29.4,80,6545.36
2023-08-01T23:00,29.5,80,6630.33
2023-08-02T00:00,29.3,78,6218.81
2023-08-02T01:00,29.0,77,5849.44
2023-08-02T02:00,28.5,82,5493.62
2023-08-02T03:00,28.4,83,5219.94
2023-08-02T04:00,28.3,82,5016.42
2023-08-02T05:00,27.8,87,4825.14
2023-08-02T06:00,28.5,84,4704.06
2023-08-02T07:00,29.3,81,4657.32
2023-08-02T08:00,30.4,76,4765.95
2023-08-02T09:00,31.4,73,5217.07
2023-08-02T10:00,32.6,70,5731.6
2023-08-02T11:00,33.7,66,6031.23
2023-08-02T12:00,34.7,62,6226.71
2023-08-02T13:00,34.9,60,6324.27
2023-08-02T14:00,35.1,59,6807.69
2023-08-02T15:00,34.3,62,7017.75
2023-08-02T16:00,31.9,72,6700.49
2023-08-02T17:00,28.5,86,6120.94
2023-08-02T18:00,28.6,86,5744.32
2023-08-02T19:00,28.3,87,5737.86
2023-08-02T20:00,28.2,90,5884.0
2023-08-02T21:00,27.8,92,6069.12
2023-08-02T22:00,27.5,92,6401.19
2023-08-02T23:00,27.3,93,6417.86
2023-08-03T00:00,27.1,92,5957.22
2023-08-03T01:00,26.8,93,5614.6
2023-08-03T02:00,26.8,94,5319.67
2023-08-03T03:00,26.8,96,5053.5
2023-08-03T04:00,26.8,93,4819.94
2023-08-03T05:00,26.5,90,4641.51
2023-08-03T06:00,27.2,86,4592.93
2023-08-03T07:00,28.2,84,4588.38
2023-08-03T08:00,29.3,79,4665.82
2023-08-03T09:00,30.3,75,5090.56
2023-08-03T10:00,31.4,71,5586.6
2023-08-03T11:00,32.3,68,5853.69
2023-08-03T12:00,33.1,66,5991.43
2023-08-03T13:00,33.8,64,6029.4
2023-08-03T14:00,34.1,62,6536.51
2023-08-03T15:00,33.9,62,6866.05
2023-08-03T16:00,33.7,64,6695.95
2023-08-03T17:00,32.1,72,6409.4
2023-08-03T18:00,28.0,90,6048.11
2023-08-03T19:00,27.5,92,5991.42
2023-08-03T20:00,27.7,92,6068.63
2023-08-03T21:00,27.8,92,6205.14
2023-08-03T22:00,27.8,90,6534.58
2023-08-03T23:00,27.5,91,6581.32
2023-08-04T00:00,27.1,92,6184.47
2023-08-04T01:00,27.0,93,5795.31
2023-08-04T02:00,26.8,93,5507.43
2023-08-04T03:00,26.5,95,5200.98
2023-08-04T04:00,26.0,97,4973.88
2023-08-04T05:00,28.0,89,4780.95
2023-08-04T06:00,28.0,90,4670.37
2023-08-04T07:00,27.7,92,4612.0
2023-08-04T08:00,27.8,90,4691.63
2023-08-04T09:00,28.7,88,5062.75
2023-08-04T10:00,29.3,84,5408.5
2023-08-04T11:00,29.5,84,5662.72
2023-08-04T12:00,29.9,83,5747.41
2023-08-04T13:00,30.5,81,5659.35
2023-08-04T14:00,31.0,78,6067.33
2023-08-04T15:00,31.7,75,6436.34
2023-08-04T16:00,31.7,74,6318.55
2023-08-04T17:00,30.3,79,6090.8
2023-08-04T18:00,30.3,79,5822.39
2023-08-04T19:00,26.7,95,5778.69
2023-08-04T20:00,27.2,92,5741.12
2023-08-04T21:00,27.2,93,5860.18
2023-08-04T22:00,27.0,94,6206.07
2023-08-04T23:00,26.7,97,6295.63
2023-08-05T00:00,26.5,98,5969.74
2023-08-05T01:00,26.3,99,5609.11
2023-08-05T02:00,26.4,98,5333.93
2023-08-05T03:00,26.4,98,5093.06
2023-08-05T04:00,26.4,97,4856.54
2023-08-05T05:00,27.3,89,4669.97
2023-08-05T06:00,27.3,92,4428.45
2023-08-05T07:00,27.4,92,4354.71
2023-08-05T08:00,28.0,90,4384.81
2023-08-05T09:00,28.2,88,4633.03
2023-08-05T10:00,29.3,82,5006.64
2023-08-05T11:00,30.9,77,5242.76
2023-08-05T12:00,32.0,74,5383.75
2023-08-05T13:00,32.9,68,5354.45
2023-08-05T14:00,33.6,63,5656.81
2023-08-05T15:00,33.7,64,5834.74
2023-08-05T16:00,33.5,64,5711.62
2023-08-05T17:00,32.3,69,5554.22
2023-08-05T18:00,31.5,77,5394.55
2023-08-05T19:00,30.1,82,5452.36
2023-08-05T20:00,29.8,82,5570.06
2023-08-05T21:00,29.0,88,5697.96
2023-08-05T22:00,29.0,86,5982.11
2023-08-05T23:00,28.9,84,6122.78
2023-08-06T00:00,28.7,83,5836.24
2023-08-06T01:00,28.2,82,5492.27
2023-08-06T02:00,27.9,80,5145.49
2023-08-06T03:00,28.0,79,4918.43
2023-08-06T04:00,27.9,79,4715.56
2023-08-06T05:00,28.3,78,4524.56
2023-08-06T06:00,28.2,76,4330.99
2023-08-06T07:00,28.9,75,4198.84
2023-08-06T08:00,29.8,72,4138.01
2023-08-06T09:00,30.9,70,4301.58
2023-08-06T10:00,32.2,66,4630.39
2023-08-06T11:00,33.4,62,4952.85
2023-08-06T12:00,34.0,59,5191.64
2023-08-06T13:00,34.6,57,5299.67
2023-08-06T14:00,34.8,57,5631.06
2023-08-06T15:00,34.7,56,5733.92
2023-08-06T16:00,33.1,63,5605.93
2023-08-06T17:00,32.4,67,5376.99
2023-08-06T18:00,30.7,75,5141.01
2023-08-06T19:00,26.0,91,5183.17
2023-08-06T20:00,26.7,91,5414.68
2023-08-06T21:00,27.0,92,5668.95
2023-08-06T22:00,27.2,89,6032.66
2023-08-06T23:00,27.9,82,6180.23
2023-08-07T00:00,27.9,77,5826.42
2023-08-07T01:00,27.4,77,5444.47
2023-08-07T02:00,27.2,77,5120.61
2023-08-07T03:00,27.2,76,4841.5
2023-08-07T04:00,27.2,76,4617.22
2023-08-07T05:00,27.5,74,4446.16
2023-08-07T06:00,27.6,75,4388.17
2023-08-07T07:00,28.2,74,4353.01
2023-08-07T08:00,29.1,72,4432.9
2023-08-07T09:00,30.2,69,4855.46
2023-08-07T10:00,31.4,66,5327.38
2023-08-07T11:00,32.4,62,5555.09
2023-08-07T12:00,32.8,60,5583.3
2023-08-07T13:00,33.5,57,5552.89
2023-08-07T14:00,34.0,55,6029.22
2023-08-07T15:00,34.2,54,6269.58
2023-08-07T16:00,34.0,55,6082.62
2023-08-07T17:00,32.4,61,5837.77
2023-08-07T18:00,31.1,66,5485.45
2023-08-07T19:00,29.9,70,5424.65
2023-08-07T20:00,29.3,71,5493.12
2023-08-07T21:00,29.3,68,5632.44
2023-08-07T22:00,28.8,71,5983.44
2023-08-07T23:00,28.7,71,6100.4
2023-08-08T00:00,28.6,70,5756.58
2023-08-08T01:00,28.2,70,5413.92
2023-08-08T02:00,27.6,71,5107.67
2023-08-08T03:00,27.2,73,4834.75
2023-08-08T04:00,26.9,74,4626.64
2023-08-08T05:00,27.5,74,4449.24
2023-08-08T06:00,27.5,76,4377.07
2023-08-08T07:00,28.1,76,4340.08
2023-08-08T08:00,29.0,74,4419.37
2023-08-08T09:00,30.0,72,4806.63
2023-08-08T10:00,31.3,67,5246.88
2023-08-08T11:00,32.5,64,5452.36
2023-08-08T12:00,33.3,60,5576.32
2023-08-08T13:00,33.8,57,5578.98
2023-08-08T14:00,34.4,54,6049.32
2023-08-08T15:00,34.0,56,6322.19
2023-08-08T16:00,33.8,57,6157.71
2023-08-08T17:00,32.6,62,5893.34
2023-08-08T18:00,31.7,66,5605.63
2023-08-08T19:00,30.8,68,5546.58
2023-08-08T20:00,30.3,68,5633.29
2023-08-08T21:00,30.4,66,5815.78
2023-08-08T22:00,30.0,65,6135.68
2023-08-08T23:00,29.4,65,6230.81
2023-08-09T00:00,29.0,66,5852.54
2023-08-09T01:00,28.5,68,5439.82
2023-08-09T02:00,28.1,70,5123.83
2023-08-09T03:00,27.7,71,4852.91
2023-08-09T04:00,27.4,72,4651.45
2023-08-09T05:00,27.7,73,4473.41
2023-08-09T06:00,27.8,74,4415.96
2023-08-09T07:00,28.4,75,4375.91
2023-08-09T08:00,29.2,73,4455.91
2023-08-09T09:00,30.3,70,4883.59
2023-08-09T10:00,31.8,66,5382.86
2023-08-09T11:00,33.1,60,5566.36
2023-08-09T12:00,33.5,57,5677.53
2023-08-09T13:00,34.0,55,5705.25
2023-08-09T14:00,34.4,54,6102.23
2023-08-09T15:00,34.5,53,6213.71
2023-08-09T16:00,34.5,52,6153.6
2023-08-09T17:00,33.2,59,5923.21
2023-08-09T18:00,32.2,62,5632.68
2023-08-09T19:00,31.4,63,5590.97
2023-08-09T20:00,30.6,66,5641.48
2023-08-09T21:00,30.3,67,5779.22
2023-08-09T22:00,29.5,69,6047.01
2023-08-09T23:00,29.2,65,6180.6
2023-08-10T00:00,28.9,65,5814.73
2023-08-10T01:00,28.4,69,5441.3
2023-08-10T02:00,28.0,72,5129.69
2023-08-10T03:00,27.6,74,4860.46
2023-08-10T04:00,27.3,77,4650.96
2023-08-10T05:00,28.0,75,4479.41
2023-08-10T06:00,28.1,76,4421.35
2023-08-10T07:00,28.9,74,4367.86
2023-08-10T08:00,29.9,70,4435.88
2023-08-10T09:00,31.0,67,4876.71
2023-08-10T10:00,32.1,63,5422.69
2023-08-10T11:00,33.2,58,5636.24
2023-08-10T12:00,33.7,56,5775.54
2023-08-10T13:00,34.0,54,5784.59
2023-08-10T14:00,33.9,53,6285.18
2023-08-10T15:00,33.9,53,6556.58
2023-08-10T16:00,33.7,53,6405.8
2023-08-10T17:00,31.5,66,6117.28
2023-08-10T18:00,28.7,78,5780.5
2023-08-10T19:00,27.8,86,5773.41
2023-08-10T20:00,27.5,84,5889.55
2023-08-10T21:00,27.6,83,5983.66
2023-08-10T22:00,27.8,83,6228.52
2023-08-10T23:00,27.8,83,6333.96
2023-08-11T00:00,27.6,84,6010.14
2023-08-11T01:00,27.4,85,5627.04
2023-08-11T02:00,27.2,84,5302.78
2023-08-11T03:00,27.3,82,5020.03
2023-08-11T04:00,27.5,77,4775.15
2023-08-11T05:00,27.9,73,4586.58
2023-08-11T06:00,28.3,68,4521.13
2023-08-11T07:00,29.1,68,4487.52
2023-08-11T08:00,30.4,65,4562.34
2023-08-11T09:00,31.6,62,5007.75
2023-08-11T10:00,32.9,58,5508.52
2023-08-11T11:00,33.9,53,5769.5
2023-08-11T12:00,34.4,50,5889.3
2023-08-11T13:00,34.6,49,5896.31
2023-08-11T14:00,34.6,49,6337.96
2023-08-11T15:00,34.4,50,6571.54
2023-08-11T16:00,34.0,51,6390.69
2023-08-11T17:00,33.5,58,6138.25
2023-08-11T18:00,30.4,78,5804.32
2023-08-11T19:00,29.8,81,5787.31
2023-08-11T20:00,30.3,71,5874.78
2023-08-11T21:00,30.1,69,6077.1
2023-08-11T22:00,29.6,70,6461.01
2023-08-11T23:00,29.4,69,6579.06
2023-08-12T00:00,29.2,68,6190.48
2023-08-12T01:00,28.9,66,5772.12
2023-08-12T02:00,28.7,63,5410.56
2023-08-12T03:00,28.5,62,5129.18
2023-08-12T04:00,28.2,62,4893.99
2023-08-12T05:00,28.3,60,4675.0
2023-08-12T06:00,28.2,62,4505.8
2023-08-12T07:00,28.9,64,4380.33
2023-08-12T08:00,30.1,62,4318.3
2023-08-12T09:00,31.5,59,4602.13
2023-08-12T10:00,32.9,55,5073.73
2023-08-12T11:00,33.9,51,5334.22
2023-08-12T12:00,34.8,48,5546.4
2023-08-12T13:00,35.3,45,5587.14
2023-08-12T14:00,35.3,44,5958.48
2023-08-12T15:00,35.3,43,6097.72
2023-08-12T16:00,34.8,46,5900.66
2023-08-12T17:00,33.5,52,5656.9
2023-08-12T18:00,32.4,54,5354.72
2023-08-12T19:00,31.8,53,5377.01
2023-08-12T20:00,31.3,54,5542.43
2023-08-12T21:00,30.7,56,5694.32
2023-08-12T22:00,30.3,57,6001.86
2023-08-12T23:00,29.9,60,6177.94
2023-08-13T00:00,29.5,63,5944.68
2023-08-13T01:00,29.2,63,5598.83
2023-08-13T02:00,28.8,64,5305.57
2023-08-13T03:00,28.3,66,5028.93
2023-08-13T04:00,27.9,68,4790.86
2023-08-13T05:00,27.7,70,4566.75
2023-08-13T06:00,27.6,72,4348.85
2023-08-13T07:00,28.4,72,4187.15
2023-08-13T08:00,29.7,68,4094.99
2023-08-13T09:00,31.2,64,4280.5
2023-08-13T10:00,32.6,59,4620.87
2023-08-13T11:00,33.9,55,4912.12
2023-08-13T12:00,34.5,51,5155.51
2023-08-13T13:00,35.2,48,5215.46
2023-08-13T14:00,35.6,47,5500.24
2023-08-13T15:00,35.2,47,5397.98
2023-08-13T16:00,34.8,49,5388.84
2023-08-13T17:00,32.6,59,5145.91
2023-08-13T18:00,31.8,62,4962.73
2023-08-13T19:00,31.0,64,5120.6
2023-08-13T20:00,30.4,65,5359.26
2023-08-13T21:00,30.0,64,5575.26
2023-08-13T22:00,29.7,63,5917.0
2023-08-13T23:00,29.6,63,6059.77
2023-08-14T00:00,29.4,63,5810.81
2023-08-14T01:00,28.9,65,5487.58
2023-08-14T02:00,28.3,68,5173.21
2023-08-14T03:00,27.7,71,4917.5
2023-08-14T04:00,27.3,73,4731.11
2023-08-14T05:00,26.8,75,4533.76
2023-08-14T06:00,27.3,75,4448.8
2023-08-14T07:00,28.1,74,4380.12
2023-08-14T08:00,29.2,69,4449.09
2023-08-14T09:00,30.0,65,4863.29
2023-08-14T10:00,30.7,62,5351.47
2023-08-14T11:00,32.0,58,5568.82
2023-08-14T12:00,32.8,54,5667.5
2023-08-14T13:00,33.1,53,5606.54
2023-08-14T14:00,33.3,52,5936.62
2023-08-14T15:00,33.5,51,6140.59
2023-08-14T16:00,33.0,53,6003.57
2023-08-14T17:00,31.5,60,5736.54
2023-08-14T18:00,30.2,67,5376.56
2023-08-14T19:00,28.7,76,5349.62
2023-08-14T20:00,28.2,80,5470.93
2023-08-14T21:00,27.9,82,5638.03
2023-08-14T22:00,27.6,83,6004.08
2023-08-14T23:00,27.2,85,6098.29
2023-08-15T00:00,26.8,87,5862.27
2023-08-15T01:00,26.5,89,5529.46
2023-08-15T02:00,26.3,89,5252.31
2023-08-15T03:00,26.0,90,4986.69
2023-08-15T04:00,25.8,91,4774.0
2023-08-15T05:00,26.2,94,4584.9
2023-08-15T06:00,26.9,91,4389.28
2023-08-15T07:00,27.4,87,4217.81
2023-08-15T08:00,28.8,76,4024.83
2023-08-15T09:00,30.9,67,3907.78
2023-08-15T10:00,32.2,61,4012.07
2023-08-15T11:00,33.2,58,4174.28
2023-08-15T12:00,34.0,55,4281.98
2023-08-15T13:00,34.3,54,4343.4
2023-08-15T14:00,34.6,52,4335.27
2023-08-15T15:00,34.7,52,4299.06
2023-08-15T16:00,34.7,52,4280.7
2023-08-15T17:00,32.2,59,4277.11
2023-08-15T18:00,31.3,67,4174.63
2023-08-15T19:00,30.0,73,4496.89
2023-08-15T20:00,29.6,78,5060.6
2023-08-15T21:00,28.7,82,5417.89
2023-08-15T22:00,28.1,87,5752.09
2023-08-15T23:00,27.6,87,5809.06
2023-08-16T00:00,27.3,87,5518.56
2023-08-16T01:00,27.0,87,5215.05
2023-08-16T02:00,26.9,85,4946.18
2023-08-16T03:00,26.8,84,4707.97
2023-08-16T04:00,26.8,83,4522.91
2023-08-16T05:00,25.6,89,4388.43
2023-08-16T06:00,26.5,89,4336.02
2023-08-16T07:00,28.0,83,4348.19
2023-08-16T08:00,30.0,72,4530.01
2023-08-16T09:00,32.0,63,5106.37
2023-08-16T10:00,33.7,55,5691.55
2023-08-16T11:00,34.4,52,5904.44
2023-08-16T12:00,35.2,51,6024.23
2023-08-16T13:00,35.7,49,6015.88
2023-08-16T14:00,36.0,48,6455.25
2023-08-16T15:00,35.9,47,6682.25
2023-08-16T16:00,35.4,47,6410.43
2023-08-16T17:00,34.4,50,6157.26
2023-08-16T18:00,33.2,55,5880.05
2023-08-16T19:00,31.8,60,5933.23
2023-08-16T20:00,30.3,72,6097.23
2023-08-16T21:00,30.0,69,6304.36
2023-08-16T22:00,29.8,68,6679.25
2023-08-16T23:00,29.2,70,6691.52
2023-08-17T00:00,29.0,71,6282.18
2023-08-17T01:00,28.6,72,5820.78
2023-08-17T02:00,28.1,73,5515.66
2023-08-17T03:00,27.8,73,5238.35
2023-08-17T04:00,27.8,71,4999.53
2023-08-17T05:00,28.6,68,4800.39
2023-08-17T06:00,29.0,67,4681.77
2023-08-17T07:00,29.9,64,4604.88
2023-08-17T08:00,31.3,58,4628.1
2023-08-17T09:00,33.0,54,5041.07
2023-08-17T10:00,34.3,49,5539.88
2023-08-17T11:00,35.1,46,5782.31
2023-08-17T12:00,35.7,44,5946.41
2023-08-17T13:00,36.0,42,6009.55
2023-08-17T14:00,36.0,42,6562.62
2023-08-17T15:00,36.0,42,6832.59
2023-08-18T00:00,29.8,67,6557.91
2023-08-18T01:00,29.3,68,6154.82
2023-08-18T02:00,29.1,67,5798.71
2023-08-18T03:00,29.2,63,5462.51
2023-08-18T04:00,28.6,65,5182.85
2023-08-18T05:00,28.3,65,4936.6
2023-08-18T06:00,28.4,66,4787.82
2023-08-18T07:00,29.3,64,4688.4
2023-08-18T08:00,30.9,60,4744.55
2023-08-18T09:00,32.6,55,5210.58
2023-08-18T10:00,34.0,51,5720.85
2023-08-18T11:00,35.1,48,5894.62
2023-08-18T12:00,35.9,45,6096.86
2023-08-18T13:00,35.8,44,6193.91
2023-08-18T14:00,36.0,44,6799.1
2023-08-18T15:00,36.1,44,7102.81
2023-08-18T16:00,35.8,45,6869.85
2023-08-18T17:00,34.7,50,6585.82
2023-08-18T18:00,33.3,61,6222.21
2023-08-18T19:00,31.5,70,6260.59
2023-08-18T20:00,30.1,75,6393.18
2023-08-18T21:00,29.6,77,6650.49
2023-08-18T22:00,29.2,79,7045.6
2023-08-18T23:00,28.9,80,7092.27
2023-08-19T00:00,28.5,83,6721.7
2023-08-19T01:00,28.2,84,6384.88
2023-08-19T02:00,28.0,86,6065.55
2023-08-19T03:00,27.8,87,5786.23
2023-08-19T04:00,27.6,89,5318.52
2023-08-19T05:00,27.9,87,4864.72
2023-08-19T06:00,27.2,87,4552.55
2023-08-19T07:00,26.2,91,4569.66
2023-08-19T08:00,26.9,89,4620.78
2023-08-19T09:00,28.7,84,4947.16
2023-08-19T10:00,31.1,75,5386.85
2023-08-19T11:00,32.0,73,5597.62
2023-08-19T12:00,33.0,65,5733.98
2023-08-19T13:00,32.7,66,5846.38
2023-08-19T14:00,33.8,61,6279.55
2023-08-19T15:00,34.1,59,6401.94
2023-08-19T16:00,33.7,60,6243.51
2023-08-19T17:00,33.9,55,5995.55
2023-08-19T18:00,32.9,61,5788.97
2023-08-19T19:00,31.8,67,5873.31
